assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,candidate,scientific_resolved,SpecID,PassNonPass,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,English,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,Diet.5Cat,Diet.Source,Diet.Certainty,Diet.EnteredBy,ForStrat.watbelowsurf,ForStrat.wataroundsurf,ForStrat.ground,ForStrat.understory,ForStrat.midhigh,ForStrat.canopy,ForStrat.aerial,PelagicSpecialist,ForStrat.Source,ForStrat.SpecLevel,ForStrat.EnteredBy,Nocturnal,BodyMass.Value,BodyMass.Source,BodyMass.SpecLevel,BodyMass.Comment,Record.Comment,Diet.VertFishScav,Diet.FruiNect,Diet.PlantSeed,Diet.AllPlants,Effect_Order,Effect_Family,Effect_Species,effect_diet,effect_mass,log10_density,density,body_mass_kg,home_range_size,dispersal_dist,min_patch_size,min_patch_size500,level1_habitats,habitats_mixed,diet_combo,mass_log10,a_pred,b_pred
276488136,22712985,bernieria madagascariensis,ANIMALIA,CHORDATA,passeriformes,AVES,bernieridae,Bernieria,madagascariensis,NA,NA,NA,"(Gmelin, 1789)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global,NA,bernieria madagascariensis,10293,Passeriformes,Passeriformes,Sylviidae,Old World warblers,161,BL3,Common Tetraka,80,0,20,0,0,0,0,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,0,20,80,0,0,0,Ref_10,1,Jessica,0,25.33,Dunning08,1,NA,NA,20,0,0,0,0.637010004,0.012465967,0.054201147,0.181241393478166,-0.4790292200405153,1.7153633396058208,51.92342592177676,0.02533,0.093721,3.673666288600531,0.19259129809857145,9.629564904928571,Forest,Forest,80_0_20,1.403635189790548,51502838.43854283,2.3797172098272856
276491806,22684148,coua gigas,ANIMALIA,CHORDATA,cuculiformes,AVES,cuculidae,Coua,gigas,NA,NA,NA,"(Boddaert, 1783)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global,NA,coua gigas,1808,Nonpasseriformes,Cuculiformes,Cuculidae,Cuckoos,67,BL3,Giant Coua,90,0,0,0,0,0,0,0,10,0,Invertebrate,Ref_4,A,Carolina,0,0,100,0,0,0,0,0,Ref_4,1,Jessica,0,424,Dunning08,1,NA,NA,0,0,10,10,-0.065712095,-0.006864233,0,0.181241393478166,-0.8966610599385902,0.5214780537077457,3.3225999462428653,0.424,1.5688,15.030209579377129,3.009691254376807,150.48456271884035,"Shrubland, Forest","Shrubland, Forest",90_10_0,2.6273658565927325,35870036.42067734,2.5549907303469808
276536799,22707821,pseudobias wardi,ANIMALIA,CHORDATA,passeriformes,AVES,vangidae,Pseudobias,wardi,NA,NA,NA,"Sharpe, 1870",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global,NA,pseudobias wardi,8681,Passeriformes,Passeriformes,Vangidae,Vangas,131,BL3,Ward's Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,0,100,0,0,0,Ref_11,1,Jessica,0,12.7,Dunning08,1,NA,NA,0,0,0,0,0.637010004,-0.059180766,0,0.181241393478166,-0.37670346210560013,1.6918412175407358,49.18596739275726,0.0127,0.04699,2.6012612325562383,0.20331001970843662,10.165500985421831,Forest,Forest,100_0_0,1.1038037209559568,486522223.7322089,2.775286456096502
276597946,103771036,neomixis striatigula,ANIMALIA,CHORDATA,passeriformes,AVES,cisticolidae,Neomixis,striatigula,NA,NA,NA,"Sharpe, 1881",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global,NA,neomixis striatigula,11187,Passeriformes,Passeriformes,Timaliidae,Babblers and parrotbills,163,BL3,Stripe-throated Jery,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,0,0,100,0,0,Ref_11,1,Jessica,0,8.3,Dunning08,1,NA,NA,0,0,0,0,0.637010004,0.176763928,0,0.181241393478166,-0.3136607467164828,1.990828626929853,97.91035538540457,0.0083,0.03071,2.102912266358252,0.10213424270228615,5.106712135114307,Forest,Forest,100_0_0,0.919078092376074,625367097.8550216,2.7884316885690748
276687577,22725447,coua olivaceiceps,ANIMALIA,CHORDATA,cuculiformes,AVES,cuculidae,Coua,olivaceiceps,NA,NA,NA,"(Sharpe, 1873)",Least Concern,NA,3.1,Decreasing,Global,NA,coua olivaceiceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.065712095,-0.006864233,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial - Terrestrial, Shrubland, Forest","Shrubland, Forest, Plantations & Heavily Degraded Former Forest",NA_NA_NA,NA,NA,NA
276787376,22690000,gactornis enarratus,ANIMALIA,CHORDATA,caprimulgiformes,AVES,caprimulgidae,Gactornis,enarratus,NA,NA,NA,"(Gray, 1871)",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global,caprimulgus enarratus,caprimulgus enarratus,3287,Nonpasseriformes,Caprimulgiformes,Caprimulgidae,Nightjars,75,BL3,Collared Nightjar,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,C,Hamish,0,0,0,10,20,30,40,0,Ref_5,1,Other,1,52.8,Dunning08,1,NA,NA,0,0,0,0,0.064764599,0.018196159,0,0.181241393478166,-0.5878963354073801,0.9857798642389559,9.677871786697422,0.0528,0.19536,5.3039457010795275,1.033285025923298,51.6642512961649,Forest,Forest,100_0_0,1.7226339225338123,190692551.46716002,2.714056550514039
276800431,22727885,coracopsis nigra,ANIMALIA,CHORDATA,psittaciformes,AVES,psittacidae,Coracopsis,nigra,NA,NA,NA,"(Linnaeus, 1758)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global,NA,coracopsis nigra,2096,Nonpasseriformes,Psittaciformes,Psittacidae,Parrots,68,BL3,Black Parrot,0,0,0,0,0,0,60,0,20,20,FruiNect,Ref_4,A,Carolina,0,0,0,40,40,20,0,0,Ref_4,1,Jessica,0,186.24,Dunning08,1,NA,NA,0,60,40,100,0.277410027,0.024705881,-0.251364021,0.42760614375972505,-0.7747250060386061,1.0131070728892886,10.306401877275169,0.18624000000000002,0.6890880000000001,9.961358943437387,0.9702707229037166,48.51353614518583,"Savanna, Forest","Savanna, Forest",0_100_0,2.2700729629697944,243187.69300611972,1.498912726955284
276888758,22689425,athene superciliaris,ANIMALIA,CHORDATA,strigiformes,AVES,strigidae,Athene,superciliaris,NA,NA,NA,"(Vieillot, 1817)",Least Concern,NA,3.1,Decreasing,Global,ninox superciliaris,ninox superciliaris,3091,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,White-browed Hawk-owl,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,90,10,0,0,0,0,Ref_5,1,Christian,1,231,Dunning08,1,NA,NA,40,0,0,0,0.019870994,0.002075708,0,0.181241393478166,-0.8066477753205276,0.7060143683258083,5.081762549344674,0.231,0.8547000000000001,11.093998377501233,1.9678211846575877,98.39105923287939,"Forest, Savanna, Shrubland","Forest, Savanna, Shrubland",60_0_40,2.3636119798921444,5140298.482338364,2.074760112880049
276920758,22691588,alectroenas madagascariensis,ANIMALIA,CHORDATA,columbiformes,AVES,columbidae,Alectroenas,madagascariensis,NA,NA,NA,"(Linnaeus, 1766)",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global,NA,alectroenas madagascariensis,3607,Nonpasseriformes,Columbiformes,Columbidae,Doves and pigeons,65,BL3,Madagascar Blue-pigeon,0,0,0,0,0,0,100,0,0,0,FruiNect,Ref_4,B,Carolina,0,0,0,33,33,33,0,0,Ref_4,1,Jessica,0,173,Dunning08,1,NA,NA,0,100,0,100,0.305721834,0.031935457,0,0.42760614375972505,-0.7637949568338195,1.3109425260940752,20.461738311097466,0.173,0.6401,9.600749970705413,0.48871703117112386,24.435851558556195,"Forest, Artificial - Terrestrial","Forest, Plantations & Heavily Degraded Former Forest, Urban & Rural Gardens",0_100_0,2.2380461031287955,243984.81284700797,1.4965113612505296
276927379,22695415,polyboroides radiatus,ANIMALIA,CHORDATA,accipitriformes,AVES,accipitridae,Polyboroides,radiatus,NA,NA,NA,"(Scopoli, 1786)",Least Concern,NA,3.1,Decreasing,Global,NA,polyboroides radiatus,4704,Nonpasseriformes,Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",36,BL3,Madagascar Harrier-hawk,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,20,20,30,20,10,0,Ref_2,1,Other,0,570,GenAvg,0,NA,NA,40,0,0,0,-0.462666813,-0.048329803,0,0.181241393478166,-0.9405183000855476,0.039200525560788346,1.0944615922752627,0.57,2.109,17.426875795735736,9.136912679787258,456.8456339893629,"Forest, Artificial - Terrestrial, Savanna, Grassland, Wetlands (inland)","Forest, Savanna, Grassland, Wetlands (inland), Arable & Pastureland, Plantations & Heavily Degraded Former Forest",60_0_40,2.7558748556724915,3656937.3040398885,2.0679667629109204
276950030,22729398,tylas eduardi,ANIMALIA,CHORDATA,passeriformes,AVES,vangidae,Tylas,eduardi,NA,NA,NA,"Hartlaub, 1862",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global,NA,tylas eduardi,8730,Passeriformes,Passeriformes,Vangidae,Vangas,131,BL3,Tylas Vanga,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_14,A,Carolina,0,0,0,20,40,40,0,0,Ref_48,1,Jessica,0,46.8,Dunning08,1,NA,NA,0,0,0,0,0.637010004,-0.059180766,0,0.181241393478166,-0.5700174618687025,1.4985272177776334,31.515718869620496,0.046799999999999994,0.17315999999999998,4.993499774707114,0.31730198004905663,15.865099002452832,"Forest, Artificial - Terrestrial","Forest, Plantations & Heavily Degraded Former Forest",100_0_0,1.670245853074124,206473071.27725533,2.719476530115289
277085080,22694950,aviceda madagascariensis,ANIMALIA,CHORDATA,accipitriformes,AVES,accipitridae,Aviceda,madagascariensis,NA,NA,NA,"(Smith, 1834)",Least Concern,NA,3.1,Decreasing,Global,NA,aviceda madagascariensis,4579,Nonpasseriformes,Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",36,BL3,Madagascar Baza,30,0,70,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,33,33,33,0,0,0,Ref_2,1,Jessica,0,292,GenAvg,0,NA,NA,70,0,0,0,-0.462666813,-0.048329803,0,0,-0.8413798920265216,-0.04290245985835173,0.9059360462827103,0.292,5.225187952826708,27.43040402923453,11.038306777870893,551.9153388935447,"Forest, Artificial - Terrestrial, Savanna, Shrubland","Forest, Savanna, Shrubland, Plantations & Heavily Degraded Former Forest",30_0_70,2.4653828514484184,710634.7843242243,1.7100774340408085
280894502,22727481,charadrius bifrontatus,ANIMALIA,CHORDATA,charadriiformes,AVES,charadriidae,Charadrius,bifrontatus,NA,NA,NA,"Cabanis, 1882",Least Concern,NA,3.1,Decreasing,Global,NA,charadrius bifrontatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067490082,0.065481706,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wetlands (inland), Marine Coastal/Supratidal","Wetlands (inland), Marine Coastal/Supratidal",NA_NA_NA,NA,NA,NA
280896140,103894037,copsychus albospecularis,ANIMALIA,CHORDATA,passeriformes,AVES,muscicapidae,Copsychus,albospecularis,NA,NA,NA,"(Eydoux &amp; Gervais, 1836)",Least Concern,NA,3.1,Decreasing,Global,NA,copsychus albospecularis,9276,Passeriformes,Passeriformes,Muscicapidae,Chats and Old World flycatchers,167,BL3,Madagascar Magpie-robin,60,0,20,0,0,0,20,0,0,0,Invertebrate,Ref_10,A,Carolina,0,0,33,33,33,0,0,0,Ref_11,1,Jessica,0,22.74,Dunning08,1,NA,NA,20,20,0,20,0.637010004,0.012665174,0.042018841,0.181241393478166,-0.46304216416637384,1.7193672964799622,52.404344922419064,0.02274,0.084138,3.4807861181060815,0.19082387185269264,9.541193592634633,"Artificial - Terrestrial, Forest","Forest, Plantations & Heavily Degraded Former Forest, Urban & Rural Gardens",60_20_20,1.356790460351716,16082672.060768,2.145474394118186
280896777,22708020,vanga curvirostris,ANIMALIA,CHORDATA,passeriformes,AVES,vangidae,Vanga,curvirostris,NA,NA,NA,"(Linnaeus, 1766)",Least Concern,NA,3.1,Decreasing,Global,NA,vanga curvirostris,8720,Passeriformes,Passeriformes,Vangidae,Vangas,131,BL3,Hook-billed Vanga,50,30,20,0,0,0,0,0,0,0,Omnivore,Ref_14,A,Carolina,0,0,0,50,50,0,0,0,Ref_48,1,Jessica,0,64.17,Dunning08,1,NA,NA,50,0,0,0,0.637010004,-0.059180766,0,0.28471583669890205,-0.6168019036806018,1.55521721918647,35.910149997404105,0.06417,0.23742900000000003,5.847202407989654,0.27847279949325987,13.923639974662994,"Forest, Savanna, Artificial - Terrestrial","Forest, Savanna, Plantations & Heavily Degraded Former Forest",50_0_50,1.8073320392911905,4073932.588104771,1.9512675037516705
280903057,22682955,atelornis pittoides,ANIMALIA,CHORDATA,coraciiformes,AVES,brachypteraciidae,Atelornis,pittoides,NA,NA,NA,"(Lafresnaye, 1834)",Least Concern,NA,3.1,Decreasing,Global,NA,atelornis pittoides,1506,Nonpasseriformes,Coraciiformes,Brachypteraciidae,Ground-rollers,83,BL3,Pitta-like Ground-roller,80,0,20,0,0,0,0,0,0,0,Invertebrate,Ref_6,A,Hamish,0,0,100,0,0,0,0,0,Ref_6,1,Christian,0,91.5,Dunning08,1,NA,NA,20,0,0,0,0.027146623,0,0,0.181241393478166,-0.669389043318207,0.8484730213281289,7.054610189658156,0.0915,0.33855,6.9822059551405395,1.41751276557558,70.87563827877901,NA,NA,80_0_20,1.9614210940664483,29277562.115648158,2.361702011927232
280904533,22708046,leptopterus chabert,ANIMALIA,CHORDATA,passeriformes,AVES,vangidae,Leptopterus,chabert,NA,NA,NA,"(Müller, 1776)",Least Concern,NA,3.1,Decreasing,Global,NA,leptopterus chabert,8726,Passeriformes,Passeriformes,Vangidae,Vangas,131,BL3,Chabert's Vanga,70,0,20,0,0,0,10,0,0,0,Invertebrate,Ref_14,A,Carolina,0,0,0,50,50,0,0,0,Ref_48,1,Jessica,0,19.6,Dunning08,1,NA,NA,20,10,0,10,0.637010004,-0.059180766,0,0.181241393478166,-0.44101802409704854,1.6275266555492873,42.415701645699606,0.019600000000000003,0.072520000000000015,3.231544522360786,0.2357617488808857,11.788087444044285,"Forest, Artificial - Terrestrial, Shrubland","Forest, Shrubland, Plantations & Heavily Degraded Former Forest",70_10_20,1.2922560713564761,35086219.27269055,2.286113533109276
280904719,103771124,neomixis pallidior,ANIMALIA,CHORDATA,passeriformes,AVES,cisticolidae,Neomixis,pallidior,NA,NA,NA,"Salomonsen, 1934",Least Concern,NA,3.1,Decreasing,Global,NA,neomixis pallidior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.637010004,0.176763928,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forest, Shrubland","Forest, Shrubland",NA_NA_NA,NA,NA,NA
280905071,22708037,artamella viridis,ANIMALIA,CHORDATA,passeriformes,AVES,vangidae,Artamella,viridis,NA,NA,NA,"(Müller, 1776)",Least Concern,NA,3.1,Decreasing,Global,NA,artamella viridis,8725,Passeriformes,Passeriformes,Vangidae,Vangas,131,BL3,White-headed Vanga,60,0,20,0,0,0,10,0,10,0,Invertebrate,Ref_14,A,Carolina,0,0,0,30,70,0,0,0,Ref_48,1,Jessica,0,48.8,Dunning08,1,NA,NA,20,10,10,20,0.637010004,-0.059180766,0,0.181241393478166,-0.5762198299941416,1.4923248496521944,31.06882648678574,0.048799999999999996,0.18056,5.099082270369836,0.32186603521228013,16.093301760614008,"Savanna, Artificial - Terrestrial, Forest","Savanna, Forest, Plantations & Heavily Degraded Former Forest",60_20_20,1.6884198220027107,12396838.547157457,2.144674327627132
280909193,22716148,neomixis tenella,ANIMALIA,CHORDATA,passeriformes,AVES,cisticolidae,Neomixis,tenella,NA,NA,NA,"(Hartlaub, 1866)",Least Concern,NA,3.1,Decreasing,Global,NA,neomixis tenella,11185,Passeriformes,Passeriformes,Timaliidae,Babblers and parrotbills,163,BL3,Common Jery,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,10,30,30,30,0,0,Ref_11,1,Other,0,6.88,Dunning08,1,NA,NA,0,0,0,0,0.637010004,0.176763928,0.071203321,0.181241393478166,-0.28585015479897036,2.0898425398473655,122.98227987750427,0.00688,0.025456,1.9145923848171966,0.08131252738167187,4.065626369083594,"Forest, Artificial - Terrestrial, Shrubland","Forest, Shrubland, Plantations & Heavily Degraded Former Forest, Urban & Rural Gardens",100_0_0,0.8375884382355113,696467946.3431585,2.7935413506940447
280920313,22724542,nesillas lantzii,ANIMALIA,CHORDATA,passeriformes,AVES,acrocephalidae,Nesillas,lantzii,NA,NA,NA,"(Grandidier, 1867)",Least Concern,NA,3.1,Decreasing,Global,NA,nesillas lantzii,20022,Passeriformes,Passeriformes,Sylviidae,Old World warblers,161,BL3,Lantz's Brush-warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,20,80,0,0,0,0,Ref_11,1,Jessica,0,19.68,Dunning08,1,NA,NA,0,0,0,0,0.637010004,0,0,0.181241393478166,-0.4416217518954019,1.6861036937509337,48.540438326656215,0.01968,0.072816,3.238132795300403,0.20601379684098262,10.300689842049131,"Forest, Shrubland","Forest, Shrubland",100_0_0,1.2940250940953226,367881522.57968134,2.758272819401052
280925637,103694485,ceblepyris cinereus,ANIMALIA,CHORDATA,passeriformes,AVES,campephagidae,Ceblepyris,cinereus,NA,NA,NA,"(Müller, 1776)",Least Concern,NA,3.1,Decreasing,Global,NA,ceblepyris cinereus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.637010004,-0.126531705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forest, Artificial - Terrestrial, Shrubland","Forest, Shrubland, Plantations & Heavily Degraded Former Forest",NA_NA_NA,NA,NA,NA
280927982,22696414,falco zoniventris,ANIMALIA,CHORDATA,falconiformes,AVES,falconidae,Falco,zoniventris,NA,NA,NA,"Peters, 1854",Least Concern,NA,3.1,Decreasing,Global,NA,falco zoniventris,4955,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Banded Kestrel,20,20,60,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,30,30,20,0,0,Ref_2,1,Other,0,174,Dunning08,1,NA,NA,80,0,0,0,-0.304799479,-0.031839108,0,0,-0.7646492241529895,0.20818623701518046,1.6150509851323185,0.174,2.9109848506788336,20.473930216198163,6.191754992292529,309.58774961462643,"Artificial - Terrestrial, Savanna, Shrubland, Forest","Savanna, Shrubland, Forest, Plantations & Heavily Degraded Former Forest",20_0_80,2.2405492482826,297874.87671301723,1.5318203602381122
280930888,103894121,copsychus pica,ANIMALIA,CHORDATA,passeriformes,AVES,muscicapidae,Copsychus,pica,NA,NA,NA,"Pelzeln, 1858",Least Concern,NA,3.1,Decreasing,Global,NA,copsychus pica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.637010004,0.012665174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forest, Artificial - Terrestrial, Shrubland","Forest, Shrubland, Plantations & Heavily Degraded Former Forest",NA_NA_NA,NA,NA,NA
280940700,22692241,sarothrura insularis,ANIMALIA,CHORDATA,gruiformes,AVES,rallidae,Sarothrura,insularis,NA,NA,NA,"(Sharpe, 1870)",Least Concern,NA,3.1,Unknown,Global,NA,sarothrura insularis,3792,Nonpasseriformes,Gruiformes,Rallidae,"Rails, crakes and allies",42,BL3,Madagascar Flufftail,50,0,0,0,0,0,0,0,50,0,Omnivore,Ref_3,B,Carolina,0,0,100,0,0,0,0,0,Ref_3,1,Jessica,0,26.8,Dunning08,1,NA,NA,0,0,50,50,0.12852617,-0.119324896,0,0.28471583669890205,-0.48739038567308757,1.1160007731939845,13.061732135686466,0.0268,0.09916000000000001,3.7787617019335844,0.7655952438864223,38.279762194321115,"Artificial - Terrestrial, Grassland, Wetlands (inland), Shrubland, Forest","Grassland, Wetlands (inland), Shrubland, Forest, Arable & Pastureland, Plantations & Heavily Degraded Former Forest",50_50_0,1.4281347940287887,27059824.44483748,2.256406108454503
280951112,22735960,otus rutilus,ANIMALIA,CHORDATA,strigiformes,AVES,strigidae,Otus,rutilus,NA,NA,NA,"(Pucheran, 1849)",Least Concern,NA,3.1,Decreasing,Global,NA,otus rutilus,2917,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Malagasy Scops-owl,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_5,B,Hamish,0,0,10,40,40,10,0,0,Ref_5,1,Christian,1,101,Dunning08,1,NA,NA,10,0,0,0,0.019870994,0.002075708,0,0.181241393478166,-0.6840299469386378,0.828632196707698,6.739570128352532,0.101,0.37370000000000003,7.335720823477404,1.483774159116061,74.18870795580304,"Artificial - Terrestrial, Forest, Shrubland","Forest, Shrubland, Plantations & Heavily Degraded Former Forest, Urban & Rural Gardens",90_0_10,2.0043213737826426,75206423.85231914,2.5745875070956674
280957422,103804241,cinnyris notatus,ANIMALIA,CHORDATA,passeriformes,AVES,nectariniidae,Cinnyris,notatus,NA,NA,NA,"(Müller, 1776)",Least Concern,NA,3.1,Decreasing,Global,nectarinia notata,nectarinia notata,11699,Passeriformes,Passeriformes,Nectariniidae,Sunbirds,168,BL3,Long-billed Green Sunbird,40,0,0,0,0,0,0,30,30,0,Omnivore,Ref_13,A,Carolina,0,0,0,0,30,70,0,0,Ref_28,1,Christian,0,14.57,Dunning08,1,NA,NA,0,30,30,60,0.637010004,0.27489824,0,0.28471583669890205,-0.3970626596475053,2.1090354692195667,128.5391634743686,0.01457,0.053909,2.786197408655747,0.07779730106921114,3.8898650534605563,"Forest, Artificial - Terrestrial","Forest, Urban & Rural Gardens",40_60_0,1.1634595517699902,17887302.209174383,2.1406661481935645
280968949,22727848,treron australis,ANIMALIA,CHORDATA,columbiformes,AVES,columbidae,Treron,australis,NA,NA,NA,"(Linnaeus, 1771)",Least Concern,NA,3.1,Decreasing,Global,NA,treron australis,3544,Nonpasseriformes,Columbiformes,Columbidae,Doves and pigeons,65,BL3,Madagascar Green-pigeon,0,0,0,0,0,0,100,0,0,0,FruiNect,Ref_4,A,Carolina,0,0,0,20,20,60,0,0,Ref_4,1,Other,0,229,Dunning08,1,NA,NA,0,100,0,100,0.305721834,0.031935457,-0.264881892,0.42760614375972505,-0.8053589413769925,1.0044966495509025,10.104077055117337,0.229,0.8473,11.045868005729563,0.9896994990685839,49.484974953429194,"Shrubland, Artificial - Terrestrial, Forest, Savanna","Shrubland, Forest, Savanna, Plantations & Heavily Degraded Former Forest",0_100_0,2.359835482339888,240795.05382129934,1.505572519940606
280970502,22715090,newtonia archboldi,ANIMALIA,CHORDATA,passeriformes,AVES,vangidae,Newtonia,archboldi,NA,NA,NA,"Delacour & Berlioz, 1931",Least Concern,NA,3.1,Decreasing,Global,NA,newtonia archboldi,10884,Passeriformes,Passeriformes,Vangidae,Vangas,131,BL3,Archbold's Newtonia,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,100,0,0,0,0,Ref_11,1,Jessica,0,7.8,Dunning08,1,NA,NA,0,0,0,0,0.637010004,-0.059180766,0,0.181241393478166,-0.30445188667073975,1.764092792975596,58.08885190660904,0.0078,0.02886,2.038587746455865,0.1721500713437625,8.607503567188125,"Shrubland, Forest","Shrubland, Forest",100_0_0,0.8920946026904804,648258666.5842882,2.790177867260369
280973066,22714564,bradypterus brunneus,ANIMALIA,CHORDATA,passeriformes,AVES,locustellidae,Bradypterus,brunneus,NA,NA,NA,"(Sharpe, 1877)",Least Concern,NA,3.1,Decreasing,Global,dromaeocercus brunneus,dromaeocercus brunneus,10747,Passeriformes,Passeriformes,Sylviidae,Old World warblers,161,BL3,Brown Emu-tail,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_11,A,Jennifer,0,0,0,100,0,0,0,0,Ref_11,1,Jessica,0,14.2,Dunning08,1,NA,NA,0,0,0,0,0.637010004,0,0,0.181241393478166,-0.39325017703065657,1.7344752686156792,54.259435180785005,0.014199999999999999,0.052539999999999996,2.750592663409106,0.18429974375297808,9.214987187648903,Forest,Forest,100_0_0,1.1522883443830565,454416582.9127245,2.771404074438583
