assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,candidate,scientific_resolved,MSW3_ID,MSWFamilyLatin,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,Diet.Source,Diet.Certainty,ForStrat.Value,ForStrat.Certainty,ForStrat.Comment,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,Activity.Source,Activity.Certainty,BodyMass.Value,BodyMass.Source,BodyMass.SpecLevel,Diet.VertFishScav,Diet.FruiNect,Diet.PlantSeed,Diet.AllPlants,Diet.AllAnimal,Diet,Effect_Order,Effect_Family,Effect_Species,effect_diet,log10_density,density,body_mass_kg,home_range_size,dispersal_dist,min_patch_size,min_patch_size500,level1_habitats,habitats_mixed,a_pred,b_pred
115585939,136771,lepilemur grewcockorum,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,grewcockorum,NA,NA,NA,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney, &amp; Brenneman, 2006",Critically Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global,NA,lepilemur grewcockorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115586218,136796,lepilemur otto,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,otto,NA,NA,NA,"Craul, Zimmermann, Rasoloharijaona, Randrianambinina &amp; Radespiel, 2007",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global,NA,lepilemur otto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115587239,16971364,microcebus margotmarshae,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,margotmarshae,NA,NA,NA,"Louis, Engberg, McGuire, McCormick, Randriamampionona, Ranaivoarisoa, Bailey, Mittermeier &amp; Lei, 2008",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global,NA,microcebus margotmarshae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115587373,16971390,microcebus arnholdi,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,arnholdi,NA,NA,NA,"Louis, Engberg, McGuire, McCormick, Randriamampionona, Ranaivoarisoa, Bailey, Mittermeier &amp; Lei, 2008",Vulnerable,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global,NA,microcebus arnholdi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115587527,16971425,microcebus macarthurii,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,macarthurii,NA,NA,NA,"Radespiel, Olivieri, Rasolofoson, Rakotondratsimba, Rakotonirainy, Rasoloharijaona, Randrianambinina, Ratsimbazafy, Ratelolahy, Randriamboavonjy, Rasolofoharivelo, Craul, Rakotozafy &amp; Randrianarison, 2008",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global,NA,microcebus macarthurii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115587841,16971489,lepilemur hollandorum,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,hollandorum,NA,NA,NA,"Ramaromilanto, Lei, Engberg, Johnson, Sitzmann &amp; Louis , 2009",Critically Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global,NA,lepilemur hollandorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115587981,16971518,lepilemur scottorum,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,scottorum,NA,NA,NA,"Lei, Engberg, Andriantompohavana, McGuire, Mittermeier, Zaonarivelo, Brenneman &amp; Louis, 2008",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global,NA,lepilemur scottorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115588141,16971566,avahi mooreorum,ANIMALIA,CHORDATA,primates,MAMMALIA,indriidae,Avahi,mooreorum,NA,NA,NA,"Lei, Engberg, Andriantompohavana, McGuire, Mittermeier, Zaonarivelo, Brenneman &amp; Louis, 2008",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global,NA,avahi mooreorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.266011713,0.039386072,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
115588562,163023599,cheirogaleus medius,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Cheirogaleus,medius,NA,NA,NA,"É. Geoffroy Saint-Hilaire, 1812",Vulnerable,A3cd,3.1,Decreasing,Global,cheirogaleus adipicaudatus,cheirogaleus medius,472,Cheirogaleidae,20,0,0,0,0,0,30,20,0,30,Ref_1,ABC,Ar,A,NA,1,0,0,Ref_1,ABC,181,Ref_117,1,0,50,30,80,20,herbivore,-0.02762622,0.445551765,0.376437877,-0.1003301887,2.431262497126048,269.93704983019484,0.181,0.009774,0.553635836990345,0.037045674190669814,1.8522837095334905,Forest,Forest,398698635.5477436,2.469461804363576
115588708,54778911,cheirogaleus major,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Cheirogaleus,major,NA,NA,NA,"É. Geoffroy Saint-Hilaire, 1812",Vulnerable,A4cd,3.1,Decreasing,Global,cheirogaleus ravus,cheirogaleus major,471,Cheirogaleidae,20,0,0,0,0,0,30,20,0,30,Ref_1,ABC,Ar,A,NA,1,0,0,Ref_1,ABC,450,Ref_117,1,0,50,30,80,20,herbivore,-0.02762622,0.445551765,0.062448475,-0.1003301887,1.9868849294329762,97.02528552092588,0.45,0.0243,0.8729536070147141,0.10306591674850836,5.153295837425418,Forest,Forest,382509865.42536527,2.5366123015954245
115588845,59544947,microcebus rufus,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,rufus,NA,NA,NA,"(É. Geoffroy, 1834)",Vulnerable,"B1ab(i,iii)",3.1,Decreasing,Global,NA,microcebus rufus,480,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ref_1,ABC,Ar,A,NA,1,0,0,Ref_1,ABC,42.5,Ref_117,1,20,40,20,60,40,omnivore,-0.02762622,0.445551765,-0.048810082,-0.0552981064,2.258492592583306,181.33957459533477,0.0425,0.002295,0.268274486300878,0.055145160797444956,2.757258039872248,"Forest, Artificial - Terrestrial","Forest, Plantations & Heavily Degraded Former Forest",243143493.17910603,2.2816272670318094
120487417,136347,microcebus danfossi,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,danfossi,NA,NA,NA,"Olivieri, Zimmermann, Randrianambinina, Rassoloharijaona, Rakotondravony, Guschanski &amp; Radespiel, 2007",Vulnerable,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,NA,microcebus danfossi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
163020759,163020756,cheirogaleus shethi,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Cheirogaleus,shethi,NA,NA,NA,"Frasier, Lei, McLain, Taylor, Bailey, Ginter, Nash, Randriamampionona, Groves, Mittermeier &amp; Louis Jr., 2016",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global,NA,cheirogaleus shethi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,"Forest, Shrubland, Artificial - Terrestrial","Forest, Shrubland, Plantations & Heavily Degraded Former Forest",NA,NA
163021799,163021607,cheirogaleus andysabini,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Cheirogaleus,andysabini,NA,NA,NA,"Lei, McLain, Frasier, Taylor, Bailey, Engberg, Ginter, Nash, Randriamampionona, Groves,  Mittermeier &amp; Louis Jr, 2015",Endangered,B1ab(iii),3.1,Decreasing,Global,NA,cheirogaleus andysabini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
163021999,163021927,cheirogaleus grovesi,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Cheirogaleus,grovesi,NA,NA,NA,"McLain, Lei, Frasier, Taylor, Bailey, Robertson, Nash, Randriamanana, Mittermeier &amp; Louis Jr, 2017",Data Deficient,NA,3.1,Decreasing,Global,NA,cheirogaleus grovesi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
163022293,163022131,cheirogaleus lavasoensis,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Cheirogaleus,lavasoensis,NA,NA,NA,"Thiele, Razafimahatratra &amp; Hapke, 2013",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global,NA,cheirogaleus lavasoensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
163024490,163024481,microcebus tanosi,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,tanosi,NA,NA,NA,"Rasoloarison, Weisrock, Yoder, Rakotondravony &amp; Kappeler, 2013",Endangered,"B1ab(i,ii,iii,iv)",3.1,Decreasing,Global,NA,microcebus tanosi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
163312222,163022885,cheirogaleus thomasi,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Cheirogaleus,thomasi,NA,NA,NA,"(Forsyth Major, 1894)",Endangered,"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)",3.1,Decreasing,Global,NA,cheirogaleus thomasi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
163313088,163313085,microcebus ganzhorni,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,ganzhorni,NA,NA,NA,"Hotaling, Foley, Lawrence, Bocanegra, Blanco, Rasoloarison, Kappeler, Barrett, Yoder &amp; Weisrock, 2016",Endangered,"B2ab(ii,iii,iv)",3.1,Decreasing,Global,NA,microcebus ganzhorni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
163313878,163313848,microcebus manitatra,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,manitatra,NA,NA,NA,"Hotaling, Foley, Lawrence, Bocanegra, Blanco, Rasoloarison, Kappeler, Barrett, Yoder &amp; Weisrock, 2016",Critically Endangered,"B1ab(i,iii)",3.1,Decreasing,Global,NA,microcebus manitatra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
180179376,136458,microcebus jollyae,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,jollyae,NA,NA,NA,"Louis Jr., Coles, Andriantompohavana, Sommer, Engberg, Zaonarivelo, Mayor &amp; Brenneman, 2006",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global,NA,microcebus jollyae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
182121438,8204,eulemur albifrons,ANIMALIA,CHORDATA,primates,MAMMALIA,lemuridae,Eulemur,albifrons,NA,NA,NA,"(É. Geoffroy Saint-Hilaire, 1796)",Vulnerable,A2cd,3.1,Decreasing,Global,eulemur fulvus,eulemur albifrons,499,Lemuridae,20,0,0,0,0,0,40,0,0,40,Ref_1,ABC,Ar,A,NA,0,0,1,Ref_1,ABC,2300,Ref_129,1,0,40,40,80,20,herbivore,-0.02762622,0.507790941,-0.011966274,-0.1003301887,1.7411465590455175,55.09936059119869,2.3,0.12419999999999999,1.9735531409110827,0.18149030937388685,9.074515468694344,Forest,Forest,262953579.00763822,2.605540702828503
182234286,2435,avahi occidentalis,ANIMALIA,CHORDATA,primates,MAMMALIA,indriidae,Avahi,occidentalis,NA,NA,NA,"von Lorenz-Liburnau, 1898",Vulnerable,"B1ab(i,ii,iii)",3.1,Decreasing,Global,NA,avahi occidentalis,518,Indriidae,0,0,0,0,0,0,0,0,0,100,Ref_11,ABC,Ar,A,NA,1,0,0,Ref_1,ABC,800,Ref_117,1,0,0,100,100,0,herbivore,-0.02762622,0.266011713,0.055338605,-0.1003301887,1.7178626439618812,52.22309948093913,0.8,0.0432,1.1639381426862854,0.19148614500849173,9.574307250424587,Forest,Forest,342854481.88836354,2.565393981441321
182235113,8212,eulemur macaco,ANIMALIA,CHORDATA,primates,MAMMALIA,lemuridae,Eulemur,macaco,NA,NA,NA,"(Linnaeus, 1766)",Endangered,A4acd,3.1,Decreasing,Global,eulemur macaco,eulemur macaco,495,Lemuridae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,NA,0,0,1,Ref_1,ABC,2040,Ref_117,1,0,30,70,100,0,herbivore,-0.02762622,0.507790941,0.208312488,-0.1003301887,1.9785993705426157,95.19176306416813,2.04,0.11016,1.8586601625902457,0.10505110608424247,5.252555304212123,Forest,Forest,272134219.18857306,2.601808219404351
182235685,8210,eulemur sanfordi,ANIMALIA,CHORDATA,primates,MAMMALIA,lemuridae,Eulemur,sanfordi,NA,NA,NA,"(Archbold, 1932)",Endangered,A3cd+4cd,3.1,Decreasing,Global,eulemur fulvus,eulemur sanfordi,491,Lemuridae,0,0,0,0,0,0,80,0,0,20,Ref_75,ABC,Ar,A,NA,0,0,1,Ref_1,ABC,2394.03,Ref_58,1,0,80,20,100,0,herbivore,-0.02762622,0.507790941,0.194009319,-0.1003301887,1.9413856466795654,87.37468975315778,2.3940300000000003,0.12927762,2.0134910387682385,0.11444961954372597,5.722480977186298,Forest,Forest,259920770.09715763,2.6067606654716795
182236363,9676,hapalemur alaotrensis,ANIMALIA,CHORDATA,primates,MAMMALIA,lemuridae,Hapalemur,alaotrensis,NA,NA,NA,"Rumpler, 1975",Critically Endangered,A2acd,3.1,Decreasing,Global,hapalemur griseus,hapalemur alaotrensis,501,Lemuridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,NA,0,0,1,Ref_1,ABC,1616.83,Ref_58,1,0,0,100,100,0,herbivore,-0.02762622,0.507790941,-0.007874016,-0.1003301887,1.7956963481461012,62.47357346613782,1.61683,0.08730882,1.6546916918870413,0.16006768054368203,8.003384027184103,Wetlands (inland),Wetlands (inland),289976951.8195967,2.5940236269796833
182239524,8199,eulemur coronatus,ANIMALIA,CHORDATA,primates,MAMMALIA,lemuridae,Eulemur,coronatus,NA,NA,NA,"(Gray, 1842)",Endangered,A3cd,3.1,Decreasing,Global,NA,eulemur coronatus,497,Lemuridae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,NA,0,0,1,Ref_1,ABC,1650,Ref_117,1,0,30,70,100,0,herbivore,-0.02762622,0.507790941,0.147002631,-0.1003301887,1.9476656098477336,88.64731987197375,1.65,0.0891,1.6715788943391214,0.11280656893453972,5.640328446726986,Forest,Forest,288434267.38323236,2.594741901980628
182239898,163314248,microcebus murinus,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,murinus,NA,NA,NA,"(J.F. Miller, 1777)",Least Concern,NA,3.1,Decreasing,Global,NA,microcebus murinus,477,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ref_1,ABC,Ar,A,NA,1,0,0,Ref_1,ABC,69,Ref_117,1,20,40,20,60,40,omnivore,-0.02762622,0.445551765,-0.011986783,-0.0552981064,2.2259374853223197,168.24318653705976,0.069,0.003726,0.34182943114951353,0.059437771037445554,2.9718885518722775,"Shrubland, Forest","Shrubland, Forest",317260527.17595494,2.357828501914709
182240168,163314140,microcebus boraha,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,boraha,NA,NA,NA,"Hotaling, Foley, Lawrence, Bocanegra, Blanco, Rasoloarison, Kappeler, Barrett, Yoder &amp; Weisrock, 2016",Data Deficient,NA,3.1,Decreasing,Global,NA,microcebus boraha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA
182240582,136684,mirza zaza,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Mirza,zaza,NA,NA,NA,"Kappeler &amp; Roos, 2005",Vulnerable,"A4cd; B1ab(i,iii)",3.1,Decreasing,Global,NA,mirza zaza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
189740044,8203,eulemur rubriventer,ANIMALIA,CHORDATA,primates,MAMMALIA,lemuridae,Eulemur,rubriventer,NA,NA,NA,"(I. Geoffroy, 1850)",Vulnerable,A2cd+4cd,3.1,Decreasing,Global,NA,eulemur rubriventer,493,Lemuridae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,NA,0,0,1,Ref_1,ABC,1400,Ref_117,1,0,30,70,100,0,herbivore,-0.02762622,0.507790941,0.154341488,-0.1003301887,1.9785270147511027,95.17590492661624,1.4,0.0756,1.5397454335051621,0.10506860962036904,5.253430481018452,Forest,Forest,300699037.6634424,2.5886625879226104
196429566,196429436,microcebus jonahi,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,jonahi,NA,NA,NA,"Schüßler, Blanco, Salmona, Poelstra, Andriambeloson, Miller, A., Randrianambinina, Rasolofoson, Mantilla-Contreras, Chikhi, Louis Jr., Yoder, &amp; Radespiel, 2020",Endangered,"B1ab(ii,iii,iv,v)",3.1,Decreasing,Global,NA,microcebus jonahi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
196465915,136843,lepilemur ahmansoni,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,ahmansoni,NA,NA,NA,"Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, Andriantompohavana, Randria, Prosper, Ramaromilanto, Rakotoarisoa, Rooney &amp; Brenneman, 2006",Critically Endangered,A2c+4c,3.1,Decreasing,Global,NA,lepilemur ahmansoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.341742337,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
207130315,11620,lepilemur mustelinus,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,mustelinus,NA,NA,NA,"I. Geoffroy, 1851",Vulnerable,A2cd+3cd,3.1,Decreasing,Global,NA,lepilemur mustelinus,516,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,NA,1,0,0,Ref_1,ABC,773,Ref_117,1,0,0,100,100,0,herbivore,-0.02762622,0.341742337,0.008353124,-0.1003301887,1.7515230461854632,56.431688647934806,0.773,0.041742,1.1441281047155514,0.17720540071710159,8.860270035855079,Forest,Forest,345789334.075048,2.5639868532667247
210364962,210364856,microcebus lehilahytsara,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,lehilahytsara,NA,NA,NA,"Roos &amp; Kappeler, 2005",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global,NA,microcebus lehilahytsara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02762622,0.445551765,0,0,NA,NA,NA,NA,NA,NA,NA,Forest,Forest,NA,NA
210368927,210368667,lepilemur dorsalis,ANIMALIA,CHORDATA,primates,MAMMALIA,lepilemuridae,Lepilemur,dorsalis,NA,NA,NA,"Gray, 1870",Endangered,A3cd,3.1,Decreasing,Global,NA,lepilemur dorsalis,514,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,NA,1,0,0,Ref_1,ABC,500,Ref_117,1,0,0,100,100,0,herbivore,-0.02762622,0.341742337,0,-0.1003301887,1.8055430230793728,63.906204244725764,0.5,0.027,0.920173896608679,0.15647932963919242,7.82396648195962,Forest,Forest,378046015.9174019,2.543119143687687
215090010,41573,microcebus berthae,ANIMALIA,CHORDATA,primates,MAMMALIA,cheirogaleidae,Microcebus,berthae,NA,NA,NA,"Rasoloarison, Goodman &amp; Ganzhorn, 2000",Critically Endangered,A3c+4c,3.1,Decreasing,Global,NA,microcebus berthae,482,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ref_2,D1,Ar,A,NA,1,0,0,Ref_1,ABC,33.45,Ref_58,1,20,40,20,60,40,omnivore,-0.02762622,0.445551765,0,-0.0552981064,2.3415840096083365,219.5755653435984,0.03345,0.0018063,0.23800329409485071,0.04554240807419396,2.277120403709698,Forest,Forest,205827517.01341495,2.2391190881594447
216087357,10714,hypogeomys antimena,ANIMALIA,CHORDATA,rodentia,MAMMALIA,nesomyidae,Hypogeomys,antimena,NA,NA,NA,"A. Grandidier, 1869",Critically Endangered,A2bc,3.1,Decreasing,Global,NA,hypogeomys antimena,1321,Nesomyidae,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,G,A,NA,1,0,0,Ref_1,ABC,1250,Ref_117,1,0,100,0,100,0,herbivore,0.664079616,-0.218962906,0,-0.1003301887,1.8053622870381187,63.87961456462499,1.25,0.0675,1.454922678357857,0.1565444636470578,7.82722318235289,Forest,Forest,308742068.5270296,2.584060310795367
259358589,41710,viverricula indica,ANIMALIA,CHORDATA,carnivora,MAMMALIA,viverridae,Viverricula,indica,NA,NA,NA,"(É. Geoffroy Saint-Hilaire, 1803)",Least Concern,NA,3.1,Stable,Global,NA,viverricula indica,4854,Viverridae,20,40,0,0,0,20,10,0,0,10,Ref_1,ABC,G,A,NA,1,1,1,Ref_1,ABC,2908.43,Ref_117,1,60,10,10,20,80,carnivore,-1.697802701,0.374193572,0,0,0.016067586445697613,1.0376898922298126,2.9084299999999996,1.2697488621765076,6.31025548752626,9.63679040807824,481.839520403912,"Savanna, Grassland, Artificial - Terrestrial, Shrubland, Forest","Savanna, Grassland, Shrubland, Forest, Plantations & Heavily Degraded Former Forest",245591901.44591963,2.6126012001081436
